pca_1,pca_2,pca_3,pca_4,pca_5,pca_6
-1.9263951951795597,0.5901761484273191,-0.6888971621465215,1.793022726051151,0.06749798958992763,-0.2804235880358513
-1.9861862405493635,0.18907260958634156,-0.6764498262403412,1.7356252645894683,-0.15146389204991847,-0.27672324604505044
-2.016223379300907,-0.11475794513288501,-0.6315764980133521,1.5890681861318234,-0.32376300742116776,-0.31846969700121214
-1.9571525230632338,0.0811556357465224,-0.5404016083234081,1.5172557145592664,-0.19558857102514665,-0.3665541579486619
-1.878344077299925,0.24751637647840466,-0.6237847804488036,1.48947989589244,-0.13906511093539234,-0.45411737725327944
-1.9079943312136936,0.2126228593028512,-0.6021761127027548,1.5199987880005008,-0.14541646895977464,-0.4138861572922704
-2.0318220389780057,-0.29523381715903946,-0.5477007903083019,1.4558393777604228,-0.4124949880784828,-0.3518590435912981
-1.981590605139373,-0.2083217527786287,-0.5429083261366868,1.3908623356383372,-0.373555523498284,-0.4151123659930146
-1.9609467298135412,-0.4776745764913076,-0.5398352016409573,1.1841216616370407,-0.5519757637725389,-0.5309580191218469
-2.4093137495492165,-2.184610485494681,-1.0777991290808033,1.0462149200054034,2.9849050628964506,0.0928656910547617
-2.0207062075521867,-0.6306168145008786,-0.5751645023590058,1.2583011352800906,-0.6369390560092807,-0.46547804212737554
-2.0702843160001354,-0.7405640374439716,-0.2826756792176762,1.131944765834533,-0.6124375625210707,-0.4150703375574706
-2.2031956306256744,-0.7185735041310556,-0.03449917852389264,1.296183542475589,-0.4859906359972144,-0.17839656937993467
-2.5359350210571248,-0.9040705086516547,0.4605596058386728,1.6319967362898444,-0.3570781972787168,0.340854156341262
-1.9441107905636015,-2.318652999582504,-1.4246413621923237,0.14355878646359935,2.6449033297765685,-0.7531230998370021
-1.9002855773070788,-0.4550266960681567,-0.30945098937587645,0.8256215274396396,-0.5221763775560317,-0.6672791551154301
-1.8636294717268127,-0.8883032657755848,-0.4237698441324959,0.5479979477990873,-0.8426006363788248,-0.8618677386489394
-1.8136320527059029,-0.5150800496090526,-0.39249725878893876,0.6280777606608646,-0.6146219417920411,-0.8450007887353793
-1.8125065461471246,-0.516522383411798,-0.4160651234081033,0.6242397072892477,-0.6235151892056975,-0.8544281578746425
-2.0203604158275708,-0.7481661329834747,-0.19124897953809514,0.8002692709678972,-0.6406221190389585,-0.5708404782842652
-2.1639603127099725,-2.8563180185282424,-1.1453621557469604,-0.03377043679205631,2.4206074850063874,-0.6071093569183078
-2.064111244487731,-0.20689800230965932,0.03691223170181856,1.0612879445266867,-0.2214389807035078,-0.3484552785175976
-1.9041897321049928,0.14106027339186808,-0.1195408188448924,0.9959070055583963,-0.09746944100645197,-0.5271732765897533
-1.9626662733441398,0.04499697874938246,0.32657133063352506,0.7880821280863639,-0.022204444506653855,-0.4690197738213225
-1.8584746703545232,-0.02763418802553261,0.44467924563432676,0.42733424389542685,-0.07557356328165667,-0.6832031845873768
-1.867645410830528,0.3124467005704215,0.5555092532686455,0.5768436766785932,0.17344482280985418,-0.5714560990119941
-1.8497628447534844,0.5893393841996597,0.5406054412823438,0.7038963351975301,0.33950489860666777,-0.5234757459885813
-1.8274891873546104,0.2560002263744621,0.5025195352661899,0.39317267487222085,0.09146564248964675,-0.6934788122637956
-1.8807727284029303,0.56045372536959,0.7923756442057033,0.5125724362363299,0.3803425172090461,-0.5184693699865175
-1.8093612025932482,0.7866405041531915,0.9238905256309842,0.401023286356136,0.5335560561000257,-0.5830845013908815
-1.7951256852071233,0.883983220396537,1.0232912302238306,0.36124646559991164,0.6162855002154474,-0.5842800514983595
-1.7215614170453097,0.9154095707619996,0.9187541854075081,0.27156262746836707,0.5823131526486305,-0.7055173709420623
-1.8139298983757473,0.600557810512161,1.1653237389265243,0.13273191262848216,0.4776075025869316,-0.647119482837265
-1.7999840547744856,1.013987268704903,1.1942544173258949,0.3275383595673726,0.7441975102339695,-0.550344845445063
-1.6756979872581312,0.8261503455833854,0.9994593932745104,0.06155541337821998,0.5297802834140937,-0.817394656692275
-1.734224844179158,1.1016170854260832,0.9303088521215235,0.4106721471777873,0.7094414563627768,-0.62443367609946
-1.8723052522895918,1.1456121770227574,1.0006989058541178,0.7139999161713062,0.8057464884339912,-0.36456635208679933
-1.853677063426386,1.146024398507889,0.8923947698187153,0.7469949697208557,0.7718478412485323,-0.3901828548337036
-1.8174457021757007,1.2915133396086858,0.844430944515118,0.7844905959956976,0.8397141856917781,-0.4079195190871957
-1.7683033247530657,1.2188446060951148,0.6826688348187815,0.7241934505492994,0.7330187350121885,-0.5148864405127456
-1.7281136806590516,1.211860701972247,0.6447508545982965,0.9872978442241187,0.7785902452400227,-0.4692863998994419
-1.7739245774337653,1.17160375247272,0.6280133634095505,1.072228961846366,0.7642799487966546,-0.40226835174715475
-1.691665551652017,1.3702766470180439,0.6983122971965302,0.9619541813617967,0.8804784650019779,-0.4902711358080129
-1.6301371228747916,1.346150765573323,0.7314879848291452,0.7866959093445786,0.8517740377967169,-0.6080327188673343
-1.5909399653873668,1.428446197982039,0.7378067476500058,0.7422415272292668,0.8920095208962279,-0.6535472536915098
-1.7757039268440884,1.4491679242924873,1.0180559489544252,0.9979451434488434,1.0439392330209802,-0.3290491355999464
-1.7228421738209319,1.4485672864119534,0.8582335620228277,0.973015808884645,0.98267371630324,-0.42010318398076807
-1.7528119889983023,1.3689095924627557,0.7436587211186922,1.0588119993719656,0.9119715002872205,-0.39018450286494655
-1.718146906245274,1.318002760118302,0.6285135114349572,1.0171878104568304,0.8366686334917935,-0.46547375389728335
-1.7740746076929303,1.2703174745285126,0.7193701023903176,1.056481310115058,0.8495425342220594,-0.3846764857750129
-1.885003573424613,-1.0383050318460458,-0.34086634380809105,0.10398146130164872,3.7442218925170585,-0.5307634818386477
-1.75533986362898,1.0021217620900227,0.6285385752992882,0.8972562058964983,0.6465393240756749,-0.502009846531451
-1.6860380309663496,0.8986258595931592,0.39682792917095533,0.8056974856412311,0.49371982470058373,-0.6572307791301378
-1.7330857033985823,0.9721913600642322,0.2760444955248447,1.015588562663593,0.5244557599283414,-0.5561094563259475
-1.9529246981229642,0.42621345603066746,0.3345436926078061,1.014126112699422,0.24134274341858908,-0.3833520137365125
-1.8659457322641277,0.5905080596252665,0.203099374265956,0.9853795020974503,0.2800541424625522,-0.4902173120410243
-1.8509667487791108,0.3388470215420937,0.2709277675899791,0.7520267233035673,0.13093194687290033,-0.597749419658694
-1.8077411084995094,0.4881396709163857,0.258403591575306,0.7465191681899637,0.20729435102242108,-0.631647510211206
-1.994370033761553,-0.0996619096222001,0.3677106370186759,0.7373751894818602,-0.07476723750808606,-0.48669466508403403
-1.9366884543039824,0.09140106659359142,0.24757663495742557,0.7897156707565317,-0.0050426807252732285,-0.5310090193650339
-1.8978094357315842,0.24591627660125195,0.22672965316599064,0.799710643371624,0.07378164459460954,-0.5567323199658987
-2.3780767787503025,-2.0443375733233173,-0.4318837594058565,0.43781270797410343,3.215542060320966,-0.058862200617998614
-1.976250226198149,-0.33710226699006407,0.00033411990995184924,0.7401170066309452,-0.33285962184137785,-0.6003593450415354
-2.1305319042049895,-0.6478864352864,0.1483078531223354,0.7992317935340596,-0.4392631099939404,-0.4310067304730004
-2.187306219816727,-0.4117441593747168,0.2661691968208231,0.9898285856360183,-0.23795407327466744,-0.2663419171487548
-2.4686242146184054,-0.7937294615036423,0.5373141926842213,1.2194362631110434,-0.3124139532304418,0.10400454854029857
-2.0595296304782766,-2.3537668312316176,-1.1733555086741838,-0.05923740926911944,2.7062437652031437,-0.719510219373394
-2.1466918348498516,-0.2913010684024265,-0.06533723466654762,0.5246440443991154,-0.40220913700025107,-0.5261956083914403
-2.0556251879509873,-0.19647289437583254,-0.012389556645758514,0.3384656991283617,-0.3604828621353875,-0.6627623514456857
-2.0095839661158434,0.04900822963196226,-0.032101121697051295,0.391888539848901,-0.22519968245395378,-0.6709076047790031
-1.952903868961538,0.11087752686786041,-0.07159307581139565,0.3222188206986997,-0.21636350713145752,-0.7530691273272981
-2.1483150585860566,0.0521942958558825,0.32758521404653507,0.48062827053139573,-0.08037193270615904,-0.4371890629781495
-2.368047674901528,-2.216907893637772,-0.5031300836723982,-0.34345558450757113,2.9382151016409157,-0.3851951437034858
-2.232063994049128,-0.37553746636957586,0.6332424401744045,0.21499938622264234,-0.24516098518991805,-0.4312892048701832
-2.028708118941078,0.24739167259870629,0.5018831257371326,0.2064104118876012,0.04628391386987745,-0.6021514091745548
-2.109483427898672,0.3409280282810311,0.759839888453734,0.28017853464822035,0.20163490786664642,-0.441426593811604
-2.0915136209087817,0.29221680477764883,0.7857445094656492,0.18630026414209236,0.17012492608894877,-0.49275585785201126
-2.0743678403761896,0.5467417322661242,0.908435328223875,0.22167960394263655,0.3585791900650594,-0.45160082958711767
-1.945858660233357,0.7162263845853621,0.8331770022391058,0.07819578018763156,0.4015657880833313,-0.6265575707801809
-2.0232952093020087,0.7310323945831771,1.0483831951717926,0.12805767727640402,0.4946427442477777,-0.49187144740441213
-2.2503880908443623,0.7250464188764935,1.3555105346245144,0.19814495278043587,0.5968698529264351,-0.18930631754557806
-2.061769006531407,0.8364502931029575,1.0901704498095892,-0.0006295928343254544,0.5315308621240371,-0.4836129492391842
-1.9991794621120664,0.8021759313453664,0.9656353661405809,-0.08882353154031067,0.4545723609629983,-0.6026665179053345
-1.9829156518111701,0.8146891458605461,0.8334739251050493,-0.04004884250283075,0.4219255486355588,-0.6256959309432595
-2.148927151260076,0.9576708626598838,0.9906121967345541,0.32223682475263554,0.6131606619209232,-0.2942758255794035
-2.1181703939989793,0.9013292375543941,0.8291495486638478,0.3144872477486636,0.5236369836382466,-0.36308939595191203
-2.125897785493852,0.752400315510437,0.7163408825240017,0.3091764927482907,0.4013840522230575,-0.3924856253240263
-2.1184509501971855,0.9877930427378535,0.6246526428196946,0.4902672815045043,0.5252941336482257,-0.3322074297056294
-2.1834720593284533,0.9410028236433158,0.6107646947193068,0.6162656766304262,0.5146815087404032,-0.23152390127129965
-2.247748270380403,0.8844161333179491,0.613090630368201,0.7248630498270929,0.5017943718045172,-0.13548611453503687
-2.220243472263709,0.9279396664330655,0.4773205039396378,0.770962179844715,0.4842222283403456,-0.1680137712962235
-2.165057083144049,0.9260564734767022,0.3127450931703633,0.7437332102333072,0.4201440363472441,-0.26302558442408713
-2.1914592020237915,1.121812653330649,0.27938675419077913,0.9400858255361995,0.54582960876688,-0.15717850995939656
-2.446749275324233,0.8464516086909628,0.3898230830856806,0.994385942404702,0.42614431777356854,0.1056268977112317
-2.273698349505887,0.8407236493619121,0.17962963556507638,0.7277000877061698,0.30596487499949393,-0.19730159555584037
-2.2370673739209748,1.0085583448905886,0.24648401109096715,0.7062991652591347,0.4179361738650248,-0.21261805396080768
-2.1679254776326,1.1779443766687432,0.3356214710297227,0.5993605556685813,0.5252594854844062,-0.2852680570162202
-2.295288409693119,1.1988590100644476,0.5457286889472581,0.7707450618094535,0.638801340533377,-0.05926336087818303
-2.2459217162052694,1.225860551212308,0.6086334279643365,0.6378733417084032,0.6551152369831484,-0.1396666100349203
-2.2273362412625137,1.25945314442487,0.7162844620684309,0.5482453591376596,0.6980096294261084,-0.1662603143743408
-2.1442602101486825,1.0861118719050737,0.6445713632622357,0.2947754591036106,0.5383934135648488,-0.36641266096519354
-2.1998888668664467,1.149964375081006,0.7646478627266499,0.3804987691427577,0.6299463055237287,-0.2543726811472777
-2.346959398005923,-0.6079726546933882,-0.01895313719833254,-0.32739515254378054,3.9621616469292813,-0.17726043915916734
-2.135801040432859,1.033168530389713,0.7775652035019475,0.1470864660811394,0.5349126410163233,-0.4086938441764879
-2.129727298252872,0.8581317065307175,0.7409373460589098,0.04168656686667239,0.41039479062618256,-0.47575533895519173
-2.1009021360276097,1.0949655643376106,0.6356314679470042,0.1760270279339179,0.5233552693001172,-0.45644392119767896
-2.392642495087797,0.6748051601840608,0.7370090942774157,0.10282824796175911,0.2942970380954934,-0.21907811737180674
-2.333851560987767,0.5214684801105517,0.590953527461674,-0.041700526735653255,0.1362966931364758,-0.37004899697345284
-2.2916855419230266,0.7366576886991779,0.5495436109562588,0.01713348717834447,0.2480507369707643,-0.3790779290443935
-2.3085058305069817,0.7390201688522758,0.4231497421460534,0.13197941672605157,0.2222496897896346,-0.34627679681240386
-2.2406866720861425,-1.4012021275952689,-0.27198570861355703,1.7987487764724823,-0.8257241425087724,0.04297927744030264
-2.3697861668842175,-3.3670763214722466,-1.3157843189681449,1.0813782198844488,2.298712630690787,0.030877941508010973
-2.2518879949584285,-1.442935652860303,-0.3676557008567624,1.8488083820679935,-0.874311821091363,0.048271181996785484
-2.060868499719046,-1.0337371913220115,-0.5062472154536504,1.7500663118762756,-0.716495785311334,-0.1618520333183481
-2.127477519859762,-1.030933408235717,-0.29746072487311165,1.7739642618436344,-0.6364480849819961,-0.04885852859638475
-2.11365567780525,-0.6284443885746985,-0.18167407565013743,1.915388882710132,-0.3534943605946309,0.04567809243543916
-2.0659183004612913,-0.6853957897510738,-0.1658830557397007,1.7706815573354278,-0.4020503827507386,-0.05275574455989823
-1.9271385385743736,-0.6866134483855357,-0.3462269065858991,1.575064319099399,-0.49850434158519813,-0.28974095011013673
-2.185039159387418,-0.4350074440313819,-0.0022883066394586084,1.9566867935380394,-0.18830741601516454,0.18458466789909161
-2.0913172833865104,-0.26621743777148027,-0.02093530342482627,1.8674665628339793,-0.11758824643918864,0.07500342805831647
-2.023792077030665,-0.10345783191166866,-0.025802684196307647,1.8225957571364466,-0.0380858055196831,0.008179367930652333
-1.9914347414762539,-0.18855227840822397,-0.10862070122235823,1.750424367663541,-0.125536484721115,-0.07182372550611353
-1.9818965027719762,-0.11812830199923088,-0.13570623679854574,1.7899674722837666,-0.09077111859155221,-0.06566247932535324
-2.1276780408330445,-0.06921107310714116,0.18551580731037187,1.954827656253851,0.07659426408503657,0.20001481429948734
-2.011571255743299,0.1083925993096624,0.07397590455708114,1.8691016011135129,0.1199222279963229,0.05176331725199269
-2.0340188906951866,0.14136321002123597,0.056091437706139106,1.9392306264208719,0.14321677577665576,0.0960646713721792
-2.0976423342252173,0.30117511444361594,0.05305047906019911,2.169646869885253,0.2661288795320728,0.25109835780799067
-2.2159720930056372,0.21464975059108682,0.11401805086061985,2.3351163072645225,0.26755593505682734,0.4264095413192376
-2.177715409967039,0.29869185435614415,-0.001534522139701825,2.3588537735307766,0.27642720327931997,0.3813710811929766
-2.170510850081048,0.38274830389602615,-0.051886382637276206,2.424078924847175,0.3144550793409424,0.39533959442504013
-2.1223431809305553,0.4425047698191493,-0.08297542983577892,2.375417362872295,0.3279323047439972,0.3315865825544645
-2.194781796681145,0.28964961273228357,-0.02150989014417727,2.290916885712233,0.24540348754535138,0.37072590347645384
-2.1179185507600087,0.33866921753289175,-0.17101600858375005,2.242868875601256,0.2107725516999161,0.2557669894355888
-2.0994279073148117,0.44745764075106104,-0.21338465235186477,2.293117952875322,0.2627541150460642,0.2572802024102272
-2.06155682338305,0.5624058858884341,-0.2811248536199961,2.3132566439146025,0.3046322077607447,0.2241669091047825
-2.0692140906152554,0.41688006806925004,-0.2423745244109526,2.21360817786799,0.22389008533911933,0.18991892896892482
-2.201697056133034,0.5228798886709494,-0.054264059441923085,2.4562992674597424,0.3874407499756213,0.44868994154441416
-2.1181273413939805,0.5985685409122539,-0.05893574759962366,2.311932480008933,0.4046041823414832,0.32170831510955755
-2.1729827396459944,0.5302400950719202,-0.03529140632594671,2.38088112327733,0.3866126584848274,0.3978719334125342
-2.1179437524772617,0.5048781398463239,-0.19768159049249276,2.3414604252986524,0.3084203024405289,0.2974931906657022
-2.1585340024264106,0.26490029129738046,-0.24713720790241803,2.3186342339107573,0.15635379102838518,0.29806357615704815
-2.2369625452593342,-1.6957091028619378,-1.3394176242340723,1.5271315380734778,3.254194736909999,0.20300079423900305
-2.081577604684356,0.33929217649292576,-0.3409372460283287,2.247844083534387,0.1521542104573164,0.18722813552213027
-2.022592796218525,0.39399975916515284,-0.35007338701032836,2.1510558922393987,0.16363333644952088,0.09853366264291599
-2.0792258290471217,-0.13585687247483666,-0.35637016009640937,2.0356655526546876,-0.14029339441610278,0.06358065638799554
-2.0869838383390737,-0.35150017941594763,-0.3304222592762668,1.9039029045026943,-0.2690060123954347,0.00973936815547339
-2.023398397998686,-0.17501806543074724,-0.2491146938117518,1.8161571394328944,-0.15745192542263103,-0.051975525761954654
-1.9837459840546119,-0.041017788099877696,-0.27937941761213747,1.8246343036155346,-0.09384635757284017,-0.08151238034973445
-2.031346605125167,-0.16516818967010855,-0.24545971102322803,1.8339989622525885,-0.14773447553404337,-0.03698794236189022
-2.13370406624515,-0.56373088568884,-0.20528869363086005,1.7964358518369152,-0.3562210026927151,0.020670768186843498
-2.1071344221901676,-0.46158646468275544,-0.1627658562613263,1.7710253712182273,-0.28926252530550683,0.0029120701283988086
-2.1210170969179223,-0.7847995496167461,-0.11696936745615483,1.5833848899458995,-0.47872638355397396,-0.06937042292176196
-2.7261038981484518,-2.658280154113794,-0.4483554591662632,1.5717619641222194,3.061222335425717,0.7755795865603575
-2.177171736130093,-0.9107075897843391,-0.1533264347831021,1.6664160812544704,-0.54793843414404,-0.002040799331177775
-2.3822519274104974,-1.1843547850328715,0.34438594274378653,1.6661493401810408,-0.5193347643765961,0.26823984948046525
-2.530311889038107,-1.2281794760205336,0.604474947722353,1.8173519807089418,-0.42652141505874097,0.5113774399056219
-2.600592341467919,-1.1944555672147872,0.7438833717003435,1.9113545700887398,-0.34349306860906426,0.6423911953592676
-2.0431324730091203,-2.5933972126001787,-1.0875863827957435,0.4770785876608389,2.6947518162555406,-0.38746697583797746
-1.9654517624310337,-0.7772127603525663,-0.05090927081704407,1.0546919619508839,-0.5456542994267012,-0.3906142141678856
-1.9557900572807672,-1.1897145947908627,-0.12164300592553282,0.8239256848343633,-0.8317986542659843,-0.5322880151555893
-1.9539877797137661,-0.8666746136158108,-0.026639366570133396,0.9433902634388132,-0.6021574943826619,-0.4470864091181204
-1.9217036840767479,-0.7822496890458024,-0.0827132893365401,0.941242340717806,-0.5756502589918082,-0.4846446780104889
-2.0919366308035934,-1.091804438805667,0.07346445305869771,1.0271367228784103,-0.673929752873461,-0.2894612699489361
-2.3686125272349536,-3.282634614516088,-0.6956869638546853,0.33017529819802577,2.4300055984053777,-0.12032721391322436
-2.1837103560010673,-0.4280810246770982,0.39305843532956564,1.4149530133869277,-0.1353976460745844,0.052727288875548284
-2.0122704385316013,-0.16373770004988425,0.20592918759641796,1.291647843379035,-0.07705722093220815,-0.1709662157765238
-2.0493638042029807,-0.23121362520265784,0.6248210279245059,1.0695804175168688,0.0017969141795080455,-0.1412151331168183
-1.931840004218964,-0.2580904777796803,0.7304840680793989,0.7141344349042877,-0.03027238150560091,-0.36472987286274505
-1.9408372002708105,0.09737745019082343,0.8435659450193045,0.8712348695303255,0.22912457571652034,-0.24865713222058225
-1.854447706968163,0.428144962460439,0.7353126780979478,0.9334881333381022,0.3809337765096914,-0.303002093419401
-1.8996688325747266,-0.06582577154678668,0.7525045655993658,0.5990114760838356,0.05863119698822344,-0.4197818870489415
-1.9037581977907725,0.38549973676487703,0.992839559740826,0.7267968621209074,0.411100926113501,-0.285816580765206
-1.8755087852426253,0.5407045829664973,1.1772073696041738,0.6372960385544275,0.5480309461426035,-0.29704493665340514
-1.8784388849391374,0.557800912607402,1.2892165983036614,0.5798890071663392,0.5887912119405821,-0.2925977878704618
-1.7836445198700226,0.6354839575579874,1.160541425948684,0.4851337264150761,0.5705773396714778,-0.43667929219610224
-1.8201726508563751,0.35654604041577714,1.3297231908881608,0.2894215690264215,0.44879536254779595,-0.46408776146781683
-1.823265376093111,0.8318369415639592,1.3940686159543494,0.5385589931071816,0.770294001991716,-0.3192901997253637
-1.71684740057045,0.6485359392838631,1.226599649574372,0.29889176322487304,0.5722663925730023,-0.5540980994371157
-1.8242139525894647,0.853341717250972,1.2187606907000288,0.6778203802378262,0.7400708529589599,-0.2978688530271082
-1.9396953140607904,0.9662076274505845,1.2665834169733763,0.9856802409597799,0.8665276870848763,-0.05646551396767247
-1.94931655612025,0.9500364813343044,1.1976580783805473,1.0482368256661347,0.8423389454280955,-0.03821558200434722
-1.9685323916800728,1.0432355251013898,1.2238499189333367,1.1337752661027984,0.9158154275713715,0.024267395752197225
-1.8718898955286387,1.0640816653390415,1.0064443914709746,1.0570505857747596,0.8375594856102366,-0.13681673203561218
-1.9723293824483947,1.0045821224132827,0.9820406500136685,1.1621909398149817,0.8071997642173655,-0.012911951012530617
-1.9775314059662916,1.0614599717424233,0.9205148009952924,1.241802526829888,0.82893161594314,0.012993095759104767
-1.9033338326657137,1.2322553473452313,0.9983193376131452,1.128224744833121,0.9321122578815176,-0.06942128030817024
-1.8530057443906727,1.2814751396510422,1.060045134403594,1.005256918204258,0.961796150947912,-0.14582973745257655
-1.8013161985657904,1.3623467055321201,1.047508205089581,0.9432678317376064,0.9917524036757853,-0.2133837647818772
-1.9344329735665957,1.370420253544465,1.248737165503938,1.1230656927292182,1.096581907386873,0.017988237524094453
-1.905691702755802,1.317849411874156,1.1164400950971296,1.1041991466590992,1.0178135231604568,-0.046932297983855564
-1.9532579372586953,1.1906402436568477,1.0203900133401387,1.1895289047278195,0.9277672501989569,-0.0008352759239708842
-1.9476491677420797,1.2085194307653044,0.9596735787425749,1.2219070881303649,0.9210429413784668,-0.005249787614305828
-1.937266780220077,1.1921662320511028,0.9567837641816057,1.1878983619808188,0.9059104785570894,-0.02975054525707802
-2.0132283404940052,-1.0810998074094766,-0.14984118398778656,0.20630334985978993,3.7986730194735823,-0.225719066422559
-1.863243748391697,0.8653583053726144,0.7740877909818099,0.9245519640810699,0.6217375300833683,-0.2602738515798508
-1.8701175135116799,0.729077353576416,0.650618274415589,0.9188492581367784,0.5032914231605671,-0.2935508291856867
-1.8945400859172281,0.7734387073111884,0.4914231784154388,1.0835004515423727,0.497259646422353,-0.2402971535866792
-2.1885694847933213,0.34759142590925296,0.5153764458883101,0.9616247320517676,0.22430436561630465,-0.03409375820277013
-2.1314551872820067,0.4619395768616798,0.4203819802961235,0.9477212093866197,0.25118629477956445,-0.10425996592109603
-2.1720097752018614,0.19566933073268084,0.568618259032047,0.7816716812087949,0.13346139209820485,-0.12011066857534207
-2.1234533698683244,0.2942537902403013,0.539960821250972,0.7432650900930947,0.17125717153574385,-0.17841939375261087
-2.2680424458551953,-0.21264086662789616,0.5997285825876055,0.7186446201814517,-0.0868988388974515,-0.0819144340753508
-2.2534712340216494,-0.0699975154880375,0.5360183527975274,0.8044140665655524,-0.01810129387783001,-0.06616990074430808
-2.240145160462278,0.04620351715344388,0.5470791728317476,0.829356746154757,0.05362035114395541,-0.05916399972545338
-2.868864044450751,-2.4980645634973215,0.06861739199740009,0.5382551431533056,3.1326215573810225,0.6193423556540618
-2.3237175395043304,-0.5386509674076946,0.32810153609134735,0.7757814268924815,-0.35042571683215273,-0.09442224855850655
-2.559863675588346,-0.9912599043042873,0.5751534369108073,0.8730609324163224,-0.4926245103910853,0.17402928398431014
-2.657855359312885,-0.7656268167419502,0.7527622284841883,1.1137898680422982,-0.2677789294955807,0.40684979706011376
-2.8701598726321698,-1.082047452240942,0.931688932446223,1.2838464511984407,-0.3488921217732958,0.6774955138916435
-2.410954255873198,-2.551815914418424,-0.8390331620728112,-0.016409886363480477,2.694048260020003,-0.2056208084128663
-2.3655937586183504,-0.5045987368111094,0.13905763763835538,0.5010924070717204,-0.4694427081640194,-0.1903913849027526
-2.2990318759696957,-0.44065378903602703,0.2235404128226378,0.3322144538750172,-0.43053406246284903,-0.2938227111188374
-2.2749210621851836,-0.20898360209931324,0.23427889338808167,0.4081323246441328,-0.28834030986406983,-0.2681746280503498
-2.234858921925335,-0.2101861786720912,0.20934911196540348,0.3288067425653564,-0.310165150219871,-0.34049825264837447
-2.401000355051147,-0.1562536865180452,0.5831373153488725,0.5050057737404601,-0.11912397858337115,-0.04148113666211413
